Row ID,Order ID,Customer ID,Product ID,Order Date ID,Ship Date ID,Location ID,Ship Mode ID,Sales,Quantity,Discount,Profit,Shipping Duration
6263,CA-2016-132479,MK-17905,OFF-BI-10004584,966,968,203,3,442.372,7,0.8,-729.9138,2
6264,CA-2017-160724,YS-21880,OFF-BI-10004965,1189,1194,96,2,34.5,3,0.0,15.525,5
6265,US-2016-115952,JH-15910,OFF-BI-10004654,978,978,286,4,28.85,5,0.0,14.425,0
6266,CA-2014-146731,AT-10735,OFF-PA-10000141,296,301,368,2,3.488,2,0.2,1.1772,5
6267,CA-2014-146731,AT-10735,OFF-PA-10001019,296,301,368,2,143.856,9,0.2,48.5514,5
6268,CA-2015-115392,RM-19675,TEC-PH-10002496,613,616,538,1,311.98,2,0.0,93.594,3
6269,CA-2015-115392,RM-19675,OFF-BI-10000829,613,616,538,1,22.45,5,0.0,10.327,3
6270,CA-2017-102379,BB-11545,TEC-PH-10001448,1400,1404,206,2,39.992,1,0.2,-7.9984,4
6271,CA-2017-102379,BB-11545,FUR-CH-10004983,1400,1404,206,2,1159.056,9,0.2,43.4646,4
6272,CA-2017-102379,BB-11545,OFF-AR-10004022,1400,1404,206,2,179.9,5,0.0,44.975,4
6273,CA-2017-149706,AS-10285,TEC-AC-10001284,1409,1410,539,3,116.312,7,0.2,23.2624,1
6274,US-2016-139087,DK-13375,FUR-FU-10001847,897,902,5,1,12.42,3,0.0,4.4712,5
6275,US-2016-139087,DK-13375,TEC-AC-10004595,897,902,5,1,428.4,3,0.0,89.964,5
6276,US-2016-139087,DK-13375,FUR-FU-10004164,897,902,5,1,24.75,5,0.0,10.89,5
6277,US-2016-139087,DK-13375,OFF-LA-10001074,897,902,5,1,87.71,7,0.0,41.2237,5
6278,US-2016-139087,DK-13375,OFF-ST-10000604,897,902,5,1,69.52,2,0.0,17.38,5
6279,US-2016-139087,DK-13375,TEC-PH-10000148,897,902,5,1,20.784,2,0.2,-4.6764,5
6280,US-2016-139087,DK-13375,OFF-BI-10000042,897,902,5,1,12.816,3,0.2,4.1652,5
6281,CA-2017-152226,JH-15910,OFF-LA-10000443,1196,1200,79,2,5.904,2,0.2,1.9926,4
6282,CA-2015-116484,JK-15205,FUR-FU-10002874,662,668,341,2,63.824,2,0.2,9.5736,6
6283,CA-2015-116484,JK-15205,OFF-ST-10003994,662,668,341,2,141.552,3,0.2,-26.541,6
6284,CA-2016-100944,EH-13765,OFF-EN-10001453,966,970,2,2,304.9,5,0.0,143.303,4
6285,CA-2016-100944,EH-13765,FUR-CH-10000988,966,970,2,2,563.24,5,0.2,56.324,4
6286,CA-2016-125080,VW-21775,FUR-TA-10003238,993,998,319,2,661.176,2,0.4,-231.4116,5
6287,CA-2016-121020,CG-12040,TEC-PH-10001061,996,1003,532,2,239.976,3,0.2,17.9982,7
6288,CA-2014-100090,EB-13705,FUR-TA-10003715,179,183,9,2,502.488,3,0.2,-87.9354,4
6289,CA-2014-100090,EB-13705,OFF-BI-10001597,179,183,9,2,196.704,6,0.2,68.8464,4
6290,US-2015-139675,NF-18595,FUR-CH-10004063,416,421,522,1,915.136,4,0.2,102.9528,5
6291,US-2015-139675,NF-18595,FUR-FU-10001979,416,421,522,1,327.76,8,0.0,91.7728,5
6292,CA-2017-143756,ME-17725,FUR-CH-10001854,1400,1403,244,3,701.96,2,0.0,168.4704,3
6293,CA-2015-151253,AZ-10750,TEC-PH-10002923,455,459,2,2,88.776,3,0.2,7.7679,4
6294,CA-2015-151253,AZ-10750,OFF-AR-10004691,455,459,2,2,64.14,3,0.0,16.6764,4
6295,CA-2014-141152,RF-19345,OFF-BI-10002931,248,251,21,3,33.552,1,0.2,12.582,3
6296,CA-2014-141313,AJ-10780,OFF-AP-10002651,351,355,540,2,1737.18,6,0.0,503.7822,4
6297,CA-2014-141313,AJ-10780,OFF-ST-10000689,351,355,540,2,704.25,5,0.0,84.51,4
6298,CA-2014-141313,AJ-10780,OFF-PA-10003302,351,355,540,2,141.76,4,0.0,66.6272,4
6299,CA-2014-169852,SF-20965,OFF-BI-10001460,283,288,74,2,36.36,3,0.2,12.2715,5
6300,CA-2017-107314,MZ-17335,FUR-FU-10003489,1398,1401,9,3,25.83,3,0.0,9.5571,3
6301,US-2014-161305,SB-20170,OFF-BI-10002794,148,154,23,2,24.588,3,0.8,-38.1114,6
6302,US-2014-161305,SB-20170,OFF-EN-10000461,148,154,23,2,13.984,2,0.2,4.7196,6
6303,CA-2017-166919,AH-10210,TEC-PH-10001305,1391,1395,63,2,195.96,5,0.2,19.596,4
6304,CA-2017-162712,NK-18490,OFF-PA-10000167,1233,1235,386,1,74.352,3,0.2,23.235,2
6305,CA-2017-107552,AI-10855,OFF-PA-10002947,1189,1189,21,4,6.68,1,0.0,3.2064,0
6306,CA-2016-163328,TP-21565,OFF-SU-10002301,1007,1009,541,1,17.584,7,0.2,-4.1762,2
6307,CA-2016-163328,TP-21565,FUR-CH-10003298,1007,1009,541,1,104.784,1,0.2,-14.4078,2
6308,CA-2016-163328,TP-21565,OFF-PA-10004353,1007,1009,541,1,47.952,3,0.2,16.7832,2
6309,CA-2016-163328,TP-21565,FUR-CH-10000229,1007,1009,541,1,650.352,3,0.2,-97.5528,2
6310,CA-2016-163328,TP-21565,OFF-LA-10003930,1007,1009,541,1,629.184,8,0.2,228.0792,2
6311,CA-2016-163328,TP-21565,OFF-PA-10000176,1007,1009,541,1,15.176,1,0.2,5.3116,2
6312,CA-2014-112837,LW-17125,FUR-FU-10004006,243,248,542,2,127.95,3,0.0,21.7515,5
6313,CA-2017-120019,NG-18355,OFF-ST-10001932,1111,1116,56,2,579.51,3,0.0,81.1314,5
6314,CA-2017-120019,NG-18355,TEC-PH-10000923,1111,1116,56,2,14.99,1,0.0,7.3451,5
6315,CA-2014-100762,NG-18355,OFF-AR-10000380,317,322,26,2,151.92,4,0.0,45.576,5
6316,CA-2014-100762,NG-18355,OFF-LA-10003930,317,322,26,2,196.62,2,0.0,96.3438,5
6317,CA-2014-100762,NG-18355,OFF-PA-10001815,317,322,26,2,144.12,3,0.0,69.1776,5
6318,CA-2014-100762,NG-18355,OFF-PA-10004082,317,322,26,2,15.96,2,0.0,7.98,5
6319,CA-2017-161459,EB-13750,TEC-PH-10004071,1393,1397,261,1,39.96,5,0.2,3.4965,4
6320,CA-2017-161459,EB-13750,OFF-PA-10002377,1393,1397,261,1,34.08,6,0.0,15.336,4
6321,CA-2017-160017,SP-20860,OFF-PA-10001800,1335,1339,117,2,10.368,2,0.2,3.6288,4
6322,CA-2014-123316,SP-20545,OFF-BI-10002764,275,279,161,2,7.752,3,0.2,2.8101,4
6323,CA-2014-141299,RB-19795,OFF-EN-10004459,145,149,347,1,15.28,2,0.0,7.4872,4
6324,CA-2014-104402,DB-13660,TEC-MA-10000423,159,164,259,2,65.97,3,0.0,31.0059,6
6325,CA-2015-110289,NB-18655,OFF-PA-10002986,640,644,9,2,33.4,5,0.0,16.032,4
6326,CA-2015-110289,NB-18655,OFF-EN-10001434,640,644,9,2,210.84,4,0.0,103.3116,4
6327,CA-2014-167927,XP-21865,OFF-ST-10000760,18,22,18,2,13.98,1,0.0,4.0542,6
6328,CA-2014-167927,XP-21865,FUR-FU-10002918,18,22,18,2,272.94,3,0.0,30.0234,6
6329,CA-2014-167927,XP-21865,OFF-BI-10000605,18,22,18,2,19.05,5,0.0,8.9535,6
6330,CA-2014-167927,XP-21865,OFF-AP-10002311,18,22,18,2,247.716,4,0.1,93.5816,6
6331,CA-2014-167927,XP-21865,OFF-ST-10003123,18,22,18,2,66.58,2,0.0,15.9792,6
6332,CA-2014-167927,XP-21865,OFF-AR-10004456,18,22,18,2,43.92,3,0.0,12.7368,6
6333,CA-2014-167927,XP-21865,FUR-FU-10002268,18,22,18,2,14.73,3,0.0,4.8609,6
6334,CA-2014-167927,XP-21865,OFF-BI-10004364,18,22,18,2,29.7,5,0.0,13.365,6
6335,CA-2014-133305,MH-17455,OFF-PA-10001970,182,186,21,2,49.12,4,0.0,23.0864,4
6336,CA-2014-133305,MH-17455,OFF-BI-10002954,182,186,21,2,18.28,5,0.2,6.398,4
6337,CA-2016-165995,BG-11740,FUR-FU-10000672,941,948,2,2,47.04,4,0.0,15.9936,7
6338,CA-2016-165995,BG-11740,TEC-PH-10004908,941,948,2,2,339.96,5,0.2,42.495,7
6339,CA-2017-143112,TS-21370,TEC-PH-10003095,1342,1346,21,2,87.8,4,0.0,43.9,4
6340,CA-2017-143112,TS-21370,FUR-CH-10002880,1342,1346,21,2,221.382,2,0.1,2.4598,4
6341,CA-2017-143112,TS-21370,TEC-MA-10001047,1342,1346,21,2,5199.96,4,0.0,1351.9896,4
6342,US-2017-105830,DB-13660,OFF-ST-10002554,1064,1066,376,3,156.512,4,0.2,-35.2152,2
6343,CA-2015-146255,EM-14140,TEC-AC-10004469,410,413,259,3,119.85,3,0.0,52.734,3
6344,CA-2015-146255,EM-14140,OFF-BI-10000309,410,413,259,3,30.44,2,0.0,14.9156,3
6345,CA-2015-146255,EM-14140,OFF-BI-10001765,410,413,259,3,69.28,2,0.0,33.2544,3
6346,CA-2015-146255,EM-14140,TEC-PH-10001619,410,413,259,3,587.97,3,0.0,170.5113,3
6347,CA-2017-104822,RB-19465,OFF-LA-10002034,1357,1357,21,4,24.55,5,0.0,12.0295,0
6348,CA-2015-104486,PO-18850,OFF-BI-10000309,464,469,9,2,12.176,1,0.2,4.4138,5
6349,CA-2015-104486,PO-18850,OFF-ST-10000876,464,469,9,2,37.32,3,0.0,10.4496,5
6350,CA-2015-104486,PO-18850,OFF-SU-10002573,464,469,9,2,35.06,2,0.0,10.518,5
6351,CA-2017-161557,AG-10900,FUR-FU-10004622,1310,1315,63,2,108.4,5,0.6,-105.69,5
6352,CA-2017-161130,BF-11275,TEC-PH-10002549,1371,1376,107,2,361.376,2,0.2,27.1032,5
6353,US-2015-161347,HG-14845,OFF-BI-10004209,595,601,11,2,2.412,1,0.7,-2.01,6
6354,US-2015-109015,BS-11590,OFF-AP-10001962,588,594,21,2,8.39,1,0.0,2.0975,6
6355,US-2015-109015,BS-11590,TEC-PH-10002922,588,594,21,2,337.98,2,0.0,101.394,6
6356,CA-2014-110611,JD-16015,OFF-ST-10000642,268,275,11,2,83.92,5,0.2,-13.637,7
6357,CA-2017-139080,CS-12250,OFF-BI-10001757,1087,1092,5,2,19.68,5,0.2,6.888,5
6358,CA-2017-139080,CS-12250,OFF-PA-10004621,1087,1092,5,2,25.92,4,0.0,12.4416,5
6359,CA-2017-139080,CS-12250,OFF-PA-10002262,1087,1092,5,2,6.48,1,0.0,3.1104,5
6360,CA-2017-139080,CS-12250,TEC-PH-10004100,1087,1092,5,2,86.352,6,0.2,8.6352,5
6361,CA-2015-115693,FC-14245,OFF-AR-10003582,682,687,2,2,56.3,2,0.0,15.764,5
6362,US-2014-107993,SE-20110,OFF-AR-10003179,318,323,303,2,51.016,7,0.2,8.2901,5
6363,CA-2017-110443,CK-12205,OFF-BI-10001670,1389,1393,543,2,150.8,5,0.2,56.55,4
6364,CA-2017-110443,CK-12205,TEC-MA-10002073,1389,1393,543,2,1039.992,1,0.2,103.9992,4
6365,CA-2017-110443,CK-12205,OFF-PA-10003797,1389,1393,543,2,51.84,8,0.0,24.8832,4
6366,CA-2017-144848,DS-13030,TEC-PH-10004006,1158,1159,21,3,41.22,1,0.0,11.1294,1
6367,CA-2017-144848,DS-13030,OFF-SU-10000646,1158,1159,21,3,240.37,1,0.0,7.2111,1
6368,CA-2017-144848,DS-13030,TEC-PH-10002262,1158,1159,21,3,119.02,2,0.0,33.3256,1
6369,US-2017-147998,SA-20830,OFF-BI-10002082,1203,1208,50,2,133.12,5,0.2,49.92,5
6370,CA-2016-103919,TP-21565,FUR-FU-10001756,975,979,57,2,38.08,5,0.6,-29.512,4
6371,CA-2016-113425,JK-16120,FUR-BO-10002598,1024,1024,21,4,113.568,2,0.2,12.7764,0
6372,CA-2017-143035,CC-12430,FUR-FU-10001934,1340,1342,21,1,83.92,4,0.0,21.8192,2
6373,CA-2017-143035,CC-12430,OFF-AR-10001130,1340,1342,21,1,6.63,3,0.0,3.1161,2
6374,CA-2017-143035,CC-12430,TEC-AC-10002049,1340,1342,21,1,371.97,3,0.0,66.9546,2
6375,CA-2014-107811,LA-16780,FUR-CH-10001394,110,114,27,2,561.584,2,0.2,70.198,4
6376,CA-2014-107811,LA-16780,OFF-ST-10000798,110,114,27,2,99.92,5,0.2,-1.249,4
6377,CA-2016-163216,AW-10930,OFF-LA-10000134,979,982,11,3,4.928,2,0.2,1.7248,3
6378,US-2016-116442,BP-11230,FUR-FU-10002364,1048,1055,2,2,14.76,2,0.0,4.2804,7
6379,CA-2017-150623,DB-13360,TEC-AC-10004571,1164,1168,478,2,99.99,1,0.0,41.9958,4
6380,CA-2017-150623,DB-13360,OFF-ST-10003692,1164,1168,478,2,286.15,5,0.0,71.5375,4
6381,US-2014-163797,PC-19000,OFF-FA-10001883,90,95,496,2,49.792,8,0.2,-11.8256,5
6382,CA-2016-127236,TB-21595,FUR-BO-10004015,789,793,137,2,299.975,5,0.5,-167.986,4
6383,CA-2016-127236,TB-21595,TEC-PH-10000141,789,793,137,2,158.376,4,0.4,-36.9544,4
6384,US-2017-104661,TB-21250,OFF-BI-10001597,1079,1082,94,3,32.784,4,0.8,-52.4544,3
6385,US-2017-104661,TB-21250,TEC-AC-10003628,1079,1082,94,3,47.984,2,0.2,14.3952,3
6386,US-2017-104661,TB-21250,TEC-AC-10002331,1079,1082,94,3,62.592,8,0.2,13.3008,3
6387,US-2017-104661,TB-21250,OFF-BI-10001098,1079,1082,94,3,4.276,1,0.8,-6.6278,3
6388,CA-2014-134103,MV-18190,OFF-PA-10001204,26,31,69,2,10.56,2,0.0,4.752,5
6389,CA-2014-134103,MV-18190,OFF-ST-10000991,26,31,69,2,229.94,2,0.0,6.8982,5
6390,CA-2015-147529,DK-12835,OFF-EN-10000056,385,389,25,2,311.15,5,0.0,146.2405,4
6391,CA-2015-147529,DK-12835,OFF-PA-10003349,385,389,25,2,12.96,2,0.0,6.3504,4
6392,CA-2016-129126,PK-19075,OFF-PA-10001471,1047,1052,21,2,14.62,2,0.0,6.7252,5
6393,CA-2016-129126,PK-19075,OFF-LA-10003190,1047,1052,21,2,5.76,2,0.0,2.8224,5
6394,CA-2016-129126,PK-19075,OFF-FA-10000621,1047,1052,21,2,21.48,6,0.0,10.5252,5
6395,CA-2016-129126,PK-19075,FUR-FU-10002937,1047,1052,21,2,396.92,4,0.0,198.46,5
6396,CA-2016-129126,PK-19075,OFF-ST-10004507,1047,1052,21,2,17.15,1,0.0,4.6305,5
6397,CA-2016-129126,PK-19075,OFF-BI-10000279,1047,1052,21,2,23.12,2,0.2,7.803,5
6398,CA-2017-131632,AH-10120,OFF-AR-10003651,1368,1372,63,2,5.248,2,0.2,0.5904,4
6399,CA-2017-151981,GM-14455,TEC-PH-10003601,1282,1288,183,2,824.95,5,0.0,247.485,6
6400,CA-2017-151981,GM-14455,OFF-LA-10002195,1282,1288,183,2,24.64,8,0.0,11.8272,6
6401,CA-2017-151981,GM-14455,OFF-AR-10000380,1282,1288,183,2,227.88,6,0.0,68.364,6
6402,CA-2017-125472,BD-11725,FUR-BO-10000330,1214,1215,273,3,241.96,2,0.0,33.8744,1
6403,CA-2017-125472,BD-11725,OFF-BI-10000591,1214,1215,273,3,3.89,1,0.0,1.8672,1
6404,CA-2017-125472,BD-11725,FUR-FU-10001731,1214,1215,273,3,8.01,3,0.0,3.0438,1
6405,CA-2015-156328,RM-19375,TEC-PH-10001198,672,677,288,2,177.48,3,0.2,19.9665,5
6406,CA-2017-154074,BW-11110,FUR-CH-10002331,1307,1309,295,1,569.568,2,0.2,7.1196,2
6407,CA-2017-154074,BW-11110,OFF-ST-10002370,1307,1309,295,1,149.73,7,0.0,43.4217,2
6408,CA-2017-161774,GT-14710,FUR-CH-10003981,1198,1199,13,3,899.43,5,0.3,-12.849,1
6409,CA-2017-161774,GT-14710,OFF-AR-10001446,1198,1199,13,3,46.2,5,0.2,5.775,1
6410,CA-2017-161774,GT-14710,OFF-PA-10000300,1198,1199,13,3,47.952,3,0.2,16.1838,1
6411,CA-2017-161774,GT-14710,TEC-PH-10004071,1198,1199,13,3,7.992,1,0.2,0.6993,1
6412,CA-2017-161774,GT-14710,OFF-PA-10003134,1198,1199,13,3,76.864,2,0.2,26.9024,1
6413,CA-2017-151211,AH-10120,OFF-BI-10002735,1293,1299,153,2,102.93,3,0.0,48.3771,6
6414,CA-2017-151211,AH-10120,TEC-AC-10004510,1293,1299,153,2,98.16,6,0.0,9.816,6
6415,CA-2017-142671,DR-12940,OFF-BI-10004099,1378,1382,448,1,11.52,5,0.7,-7.68,4
6416,CA-2017-144750,DL-13495,OFF-PA-10003395,1297,1297,496,4,83.88,1,0.2,29.358,0
6417,CA-2016-111976,BD-11620,TEC-PH-10002890,768,772,11,2,108.576,4,0.4,-25.3344,4
6418,CA-2016-111976,BD-11620,OFF-FA-10004968,768,772,11,2,5.984,2,0.2,-1.3464,4
6419,CA-2016-140130,HW-14935,OFF-SU-10001218,1003,1008,286,2,21.96,2,0.0,6.1488,5
6420,CA-2016-140130,HW-14935,FUR-CH-10002084,1003,1008,286,2,368.97,3,0.0,81.1734,5
6421,CA-2016-140130,HW-14935,OFF-AR-10004269,1003,1008,286,2,12.39,3,0.0,3.4692,5
6422,CA-2016-140130,HW-14935,OFF-ST-10001128,1003,1008,286,2,332.94,3,0.0,9.9882,5
6423,CA-2014-159121,JO-15145,TEC-AC-10002006,197,202,513,2,111.93,7,0.0,34.6983,6
6424,CA-2015-149650,RD-19660,FUR-CH-10003956,635,638,206,3,454.272,8,0.2,-73.8192,3
6425,CA-2017-115777,DO-13645,OFF-PA-10000552,1295,1300,112,2,19.44,3,0.0,9.3312,5
6426,CA-2016-143714,CC-12370,TEC-CO-10004722,844,848,11,2,8399.976,4,0.4,1119.9968,4
6427,CA-2016-143714,CC-12370,OFF-BI-10004308,844,848,11,2,6.294,1,0.7,-4.196,4
6428,CA-2016-143714,CC-12370,OFF-PA-10000029,844,848,11,2,10.368,2,0.2,3.6288,4
6429,CA-2016-143714,CC-12370,TEC-PH-10004080,844,848,11,2,122.382,3,0.4,-24.4764,4
6430,CA-2014-165764,SH-20395,OFF-ST-10001558,296,300,197,2,25.984,2,0.2,-1.624,4
6431,CA-2014-165764,SH-20395,FUR-TA-10001768,296,300,197,2,945.036,6,0.4,-299.2614,4
6432,CA-2014-165764,SH-20395,OFF-BI-10002982,296,300,197,2,14.301,7,0.7,-10.4874,4
6433,CA-2014-165764,SH-20395,FUR-FU-10001468,296,300,197,2,410.352,3,0.2,-51.294,4
6434,CA-2015-121405,FC-14335,OFF-PA-10001838,433,437,23,2,23.52,5,0.2,8.526,5
6435,CA-2015-121405,FC-14335,TEC-PH-10002890,433,437,23,2,180.96,5,0.2,13.572,5
6436,US-2017-116897,JG-15160,FUR-FU-10004963,1211,1213,516,3,35.0,4,0.0,14.7,2
6437,US-2017-116897,JG-15160,OFF-ST-10000025,1211,1213,516,3,477.15,5,0.0,28.629,2
6438,US-2017-116897,JG-15160,TEC-PH-10004389,1211,1213,516,3,302.376,3,0.2,22.6782,2
6439,US-2017-113992,LC-16885,FUR-TA-10000577,1412,1417,276,2,974.988,4,0.3,-97.4988,5
6440,CA-2014-166891,CC-12220,FUR-CH-10003298,266,268,21,3,589.41,5,0.1,-6.549,2
6441,CA-2016-101161,BW-11110,OFF-AR-10001860,985,992,21,2,34.7,5,0.0,12.492,7
6442,CA-2016-101161,BW-11110,OFF-ST-10003123,985,992,21,2,99.87,3,0.0,23.9688,7
6443,CA-2016-101161,BW-11110,OFF-PA-10001295,985,992,21,2,37.94,2,0.0,18.2112,7
6444,CA-2016-101161,BW-11110,OFF-LA-10000407,985,992,21,2,24.9,5,0.0,11.454,7
6445,CA-2016-101161,BW-11110,FUR-FU-10003535,985,992,21,2,82.26,3,0.0,33.7266,7
6446,CA-2015-151785,JJ-15445,OFF-FA-10000611,408,413,23,2,7.104,6,0.2,2.4864,5
6447,US-2017-119816,TT-21460,FUR-FU-10004848,1127,1129,13,1,103.5,5,0.6,-77.625,2
6448,US-2017-119816,TT-21460,OFF-LA-10002381,1127,1129,13,1,2.464,1,0.2,0.8624,2
6449,US-2017-119816,TT-21460,OFF-ST-10000918,1127,1129,13,1,8.72,1,0.2,0.654,2
6450,CA-2015-156510,EH-13990,OFF-BI-10000822,607,611,290,2,10.76,2,0.0,5.1648,4
6451,CA-2015-156510,EH-13990,OFF-PA-10002222,607,611,290,2,45.68,2,0.0,21.0128,4
6452,CA-2015-156510,EH-13990,OFF-AR-10004930,607,611,290,2,6.7,1,0.0,2.211,4
6453,US-2015-110261,PR-18880,TEC-PH-10001750,691,695,544,1,158.376,3,0.2,13.8579,4
6454,CA-2015-125710,BT-11680,OFF-AR-10000657,620,625,13,2,3.44,2,0.2,0.559,5
6455,CA-2017-161102,EC-14050,OFF-ST-10003442,1276,1279,9,3,56.56,2,0.0,15.2712,3
6456,CA-2017-161102,EC-14050,FUR-FU-10003142,1276,1279,9,3,36.96,7,0.0,11.4576,3
6457,CA-2014-110065,SP-20650,TEC-PH-10002468,206,212,21,2,135.99,1,0.0,36.7173,6
6458,CA-2014-110065,SP-20650,OFF-AR-10004165,206,212,21,2,15.96,7,0.0,7.0224,6
6459,US-2017-133361,AJ-10780,OFF-AR-10001919,1198,1201,282,3,3.76,2,0.0,1.0904,3
6460,US-2017-133361,AJ-10780,OFF-AR-10003045,1198,1201,282,3,14.7,5,0.0,6.615,3
6461,US-2017-133361,AJ-10780,OFF-AR-10003338,1198,1201,282,3,37.2,5,0.0,9.3,3
6462,US-2017-133361,AJ-10780,TEC-AC-10003280,1198,1201,282,3,89.97,3,0.0,18.8937,3
6463,US-2017-133361,AJ-10780,FUR-CH-10003298,1198,1201,282,3,261.96,2,0.0,23.5764,3
6464,US-2017-133361,AJ-10780,OFF-LA-10004544,1198,1201,282,3,74.0,5,0.0,37.0,3
6465,US-2016-155404,AS-10630,FUR-FU-10004586,964,970,153,2,13.28,2,0.0,6.3744,6
6466,CA-2015-114503,AA-10375,OFF-ST-10003572,655,659,532,2,84.96,6,0.2,6.372,4
6467,CA-2017-153080,EH-13945,TEC-AC-10002331,1206,1209,2,1,68.46,7,0.0,25.3302,3
6468,CA-2016-163804,DB-13270,OFF-ST-10000142,1035,1041,233,2,2079.4,5,0.0,582.232,6
6469,CA-2016-163804,DB-13270,TEC-PH-10000441,1035,1041,233,2,629.95,5,0.0,176.386,6
6470,CA-2016-163804,DB-13270,FUR-FU-10004864,1035,1041,233,2,72.42,6,0.0,23.8986,6
6471,CA-2015-108532,CC-12100,TEC-PH-10001750,580,584,69,2,131.98,2,0.0,35.6346,4
6472,CA-2015-108532,CC-12100,TEC-AC-10004510,580,584,69,2,114.52,7,0.0,11.452,4
6473,CA-2014-151897,VT-21700,OFF-LA-10001074,148,152,13,2,100.24,10,0.2,33.831,4
6474,CA-2016-113292,DB-13060,OFF-AP-10003590,778,780,70,1,871.8,3,0.2,87.18,2
6475,CA-2014-149524,BS-11590,FUR-BO-10003433,12,13,11,3,61.96,4,0.5,-53.2856,1
6476,CA-2017-140872,NR-18550,OFF-BI-10002432,1218,1225,102,2,4.554,3,0.7,-3.4914,7
6477,CA-2017-140872,NR-18550,OFF-AP-10003622,1218,1225,102,2,5.2,2,0.2,0.585,7
6478,CA-2017-140872,NR-18550,TEC-AC-10003832,1218,1225,102,2,205.992,1,0.2,-2.5749,7
6479,CA-2017-140872,NR-18550,OFF-PA-10000809,1218,1225,102,2,15.552,3,0.2,5.4432,7
6480,CA-2017-140872,NR-18550,TEC-PH-10000441,1218,1225,102,2,503.96,5,0.2,50.396,7
6481,CA-2017-140872,NR-18550,OFF-AP-10002287,1218,1225,102,2,24.472,7,0.2,1.8354,7
6482,CA-2017-140872,NR-18550,FUR-BO-10002824,1218,1225,102,2,241.568,2,0.2,0.0,7
6483,CA-2017-140872,NR-18550,TEC-AC-10002942,1218,1225,102,2,110.4,2,0.2,-4.14,7
6484,CA-2017-113908,KN-16390,FUR-TA-10001932,1218,1224,21,2,384.768,2,0.4,-115.4304,6
6485,CA-2017-113908,KN-16390,TEC-MA-10003173,1218,1224,21,2,78.66,6,0.0,36.1836,6
6486,CA-2017-113908,KN-16390,OFF-PA-10004156,1218,1224,21,2,45.36,4,0.0,22.2264,6
6487,CA-2015-120621,JW-16075,OFF-AP-10002945,424,429,197,2,962.08,4,0.2,156.338,5
6488,CA-2015-120621,JW-16075,OFF-BI-10000948,424,429,197,2,12.843,3,0.7,-9.8463,5
6489,CA-2015-120621,JW-16075,OFF-PA-10002254,424,429,197,2,295.456,14,0.2,96.0232,5
6490,US-2017-148866,JM-15535,OFF-PA-10004782,1326,1331,21,2,32.4,5,0.0,15.552,5
6491,CA-2014-149594,MF-18250,FUR-FU-10000222,247,251,11,2,103.936,4,0.2,16.8896,4
6492,CA-2016-113845,FA-14230,FUR-BO-10004695,1023,1028,388,2,289.568,2,0.2,10.8588,5
6493,CA-2016-113845,FA-14230,OFF-ST-10003327,1023,1028,388,2,39.72,5,0.2,4.4685,5
6494,CA-2016-113845,FA-14230,TEC-PH-10003357,1023,1028,388,2,244.768,4,0.2,24.4768,5
6495,CA-2017-111262,KH-16510,TEC-AC-10002167,1365,1369,13,1,24.0,2,0.2,-2.7,4
6496,CA-2017-111262,KH-16510,OFF-PA-10001937,1365,1369,13,1,15.552,3,0.2,5.4432,4
6497,CA-2017-111262,KH-16510,TEC-AC-10004510,1365,1369,13,1,26.176,2,0.2,-3.272,4
6498,CA-2015-103135,SS-20515,FUR-FU-10001487,546,550,153,2,20.94,3,0.0,6.0726,4
6499,CA-2015-103135,SS-20515,OFF-BI-10000069,546,550,153,2,135.09,9,0.0,62.1414,4
6500,CA-2015-103135,SS-20515,TEC-AC-10003289,546,550,153,2,279.86,14,0.0,64.3678,4
6501,CA-2015-103135,SS-20515,OFF-BI-10000069,546,550,153,2,90.06,6,0.0,41.4276,4
6502,CA-2014-129147,LC-17050,TEC-PH-10001299,295,299,67,2,539.964,6,0.4,-107.9928,4
6503,CA-2014-129147,LC-17050,TEC-PH-10001552,295,299,67,2,50.232,7,0.4,-10.0464,4
6504,CA-2014-129147,LC-17050,OFF-BI-10001098,295,299,67,2,19.242,3,0.7,-13.4694,4
6505,CA-2017-128265,VW-21775,OFF-ST-10000142,1385,1390,21,1,1247.64,3,0.0,349.3392,5
6506,CA-2016-152331,LD-16855,OFF-AR-10001547,877,881,23,2,5.304,3,0.2,0.4641,4
6507,US-2016-128909,SP-20545,OFF-PA-10001593,981,983,11,1,19.136,4,0.2,5.98,2
6508,US-2016-128909,SP-20545,FUR-FU-10004071,981,983,11,1,332.832,4,0.2,-24.9624,2
6509,CA-2017-102197,DK-13150,OFF-PA-10001970,1418,1424,21,2,279.9,5,0.0,137.151,6
6510,CA-2017-102197,DK-13150,OFF-BI-10001524,1418,1424,21,2,50.352,3,0.2,17.6232,6
6511,CA-2017-102197,DK-13150,OFF-PA-10004156,1418,1424,21,2,34.02,3,0.0,16.6698,6
6512,CA-2017-167640,FC-14245,OFF-AR-10003158,1129,1133,9,2,23.88,6,0.0,8.1192,4
6513,CA-2017-167640,FC-14245,OFF-LA-10004559,1129,1133,9,2,11.52,4,0.0,5.6448,4
6514,CA-2017-167640,FC-14245,OFF-PA-10001033,1129,1133,9,2,286.93,7,0.0,140.5957,4
6515,CA-2017-167640,FC-14245,TEC-PH-10001336,1129,1133,9,2,206.384,2,0.2,23.2182,4
6516,US-2017-116652,RD-19480,FUR-CH-10002961,1322,1326,9,2,218.352,3,0.2,0.0,4
